10231996262.426596, 5.94574983584282e-23
10991955379.28056, 5.56844549134354e-23
11579871631.332485, 5.566333571927328e-23
13716626308.900124, 5.559475364007336e-23
14735398691.979107, 5.556576358828486e-23
15372616091.010193, 5.554864020923384e-23
18032188789.595047, 5.548414565741575e-23
19371490125.9146, 5.545521328249304e-23
20209190605.651844, 5.54381239710885e-23
23705525339.90183, 5.537375773375697e-23
25466201325.293423, 5.534488292094965e-23
26567461420.857513, 5.532782760941265e-23
31163822550.75911, 5.526358943128043e-23
33478447229.66335, 5.523477206606682e-23
34926188788.15255, 5.52177506867528e-23
40968669626.59026, 5.328051604079903e-23
44011527851.86503, 5.271429958402741e-23
45914761818.680954, 5.269805492409842e-23
53858344503.11409, 5.033508865686238e-23
57858555104.64692, 4.919655646750039e-23
60360589746.95004, 4.863467811340431e-23
70803404139.18274, 4.5844242537537986e-23
76062171939.70056, 4.3905785480473435e-23
79351403563.57573, 4.438566195706389e-23
92475497960.09532, 3.952634712931814e-23
97104904976.654, 3.8325855357774166e-23
